sensor,time,power,temperature,flag_missing_temperature,flag_bad_coordinates,flag_physical_outlier,flag_sensor_iqr_outlier,flag_rolling_spike,flag_row_outlier
N201,4488048000.0,0.0,-0.11573769,False,False,True,False,False,True
N201,4488912000.0,0.0,-1.1033611,False,False,True,False,False,True
N201,4492368000.0,500.0,,True,False,False,False,False,True
N201,4494096000.0,0.0,-1.0730956,False,False,True,False,False,True
N201,4494960000.0,500.0,87.53762,False,False,False,False,True,True
N201,4495824000.0,0.0,-0.68675375,False,False,True,False,False,True
N201,4497552000.0,0.0,-0.023915716,False,False,True,False,False,True
N201,4499280000.0,409.4407,,True,False,False,False,False,True
N201,4502736000.0,0.0,-0.22814696,False,False,True,False,False,True
N201,4504464000.0,0.0,-0.12848261,False,False,True,False,False,True
N201,4505328000.0,0.0,-0.1315686,False,False,True,False,False,True
N201,4508784000.0,0.0,-0.039816972,False,False,True,False,False,True
N201,4509648000.0,0.0,-0.07539812,False,False,True,False,False,True
N201,4510512000.0,0.0,-0.9117456,False,False,True,False,False,True
N201,4511376000.0,0.0,-0.5413052,False,False,True,False,False,True
N201,4513968000.0,0.0,-0.27559662,False,False,True,False,False,True
N201,4514832000.0,500.0,,True,False,False,False,False,True
N201,4514832000.0,0.0,-0.75772226,False,False,True,False,False,True
N201,4515696000.0,0.0,-0.49267244,False,False,True,False,False,True
N201,4516560000.0,0.0,-0.5427714,False,False,True,False,False,True
N201,4517424000.0,0.0,-89.25007,False,False,True,False,True,True
N201,4518288000.0,0.0,-1.0798761,False,False,True,False,False,True
N201,4522608000.0,0.0,-0.16459864,False,False,True,False,False,True
N201,4525200000.0,0.0,-0.27929312,False,False,True,False,False,True
N201,4526928000.0,0.0,-0.79544264,False,False,True,False,False,True
N201,4527792000.0,0.0,-0.15718387,False,False,True,False,False,True
N201,4528656000.0,0.0,-0.5838192,False,False,True,False,False,True
N201,4532112000.0,500.0,,True,False,False,False,False,True
N201,4532112000.0,0.0,-0.1033306,False,False,True,False,False,True
N201,4532976000.0,500.0,,True,False,False,False,False,True
N201,4532976000.0,0.0,-0.2523622,False,False,True,False,False,True
N201,4533840000.0,0.0,-0.33676296,False,False,True,False,False,True
N201,4534704000.0,0.0,-0.5780316,False,False,True,False,False,True
N201,4538160000.0,0.0,-0.5069652,False,False,True,False,False,True
N201,4539888000.0,0.0,-0.29786742,False,False,True,False,False,True
N201,4543344000.0,0.0,,True,False,False,False,False,True
N201,4546800000.0,0.0,-0.19092254,False,False,True,False,False,True
N201,4547664000.0,0.0,-99.21437,False,False,True,False,True,True
N201,4549392000.0,0.0,-0.35677984,False,False,True,False,False,True
N201,4551984000.0,0.0,-0.020335052,False,False,True,False,False,True
N201,4553712000.0,0.0,-0.44536707,False,False,True,False,False,True
N201,4556304000.0,0.0,-0.051000904,False,False,True,False,False,True
N201,4557168000.0,0.0,-0.86699456,False,False,True,False,False,True
N201,4560624000.0,0.0,-0.9118256,False,False,True,False,False,True
N201,4561488000.0,406.19995,,True,False,False,False,False,True
N201,4561488000.0,0.0,-0.056830466,False,False,True,False,False,True
N201,4562352000.0,0.0,-0.9802417,False,False,True,False,False,True
N201,4564944000.0,0.0,-0.051489327,False,False,True,False,False,True
N201,4565808000.0,0.0,-0.67097193,False,False,True,False,False,True
N201,4567536000.0,0.0,-0.058725785,False,False,True,False,False,True
N201,4569264000.0,0.0,-0.7970385,False,False,True,False,False,True
N201,4570128000.0,0.0,-0.80406296,False,False,True,False,False,True
N201,4572720000.0,500.0,,True,False,False,False,False,True
N201,4574448000.0,0.0,-60.688416,False,False,True,False,True,True
N201,4575312000.0,0.0,-0.26562628,False,False,True,False,False,True
N201,4576176000.0,0.0,-0.59138846,False,False,True,False,False,True
N201,4577040000.0,405.38977,,True,False,False,False,False,True
N201,4577904000.0,0.0,-0.7888632,False,False,True,False,False,True
N201,4580496000.0,0.0,-0.81172514,False,False,True,False,False,True
N201,4581360000.0,0.0,-0.45551005,False,False,True,False,False,True
N201,4582224000.0,0.0,-0.7408804,False,False,True,False,False,True
N201,4586544000.0,0.0,-0.13437247,False,False,True,False,False,True
N201,4587408000.0,0.0,-0.19341165,False,False,True,False,False,True
N201,4589136000.0,500.0,,True,False,False,False,False,True
N201,4589136000.0,0.0,-0.1650085,False,False,True,False,False,True
N201,4592592000.0,0.0,-0.8328781,False,False,True,False,False,True
N201,4594320000.0,0.0,-0.7619261,False,False,True,False,False,True
N201,4595184000.0,0.0,,True,False,False,False,False,True
N201,4599504000.0,0.0,,True,False,False,False,False,True
N201,4601232000.0,0.0,-0.4081058,False,False,True,False,False,True
N201,4602096000.0,0.0,-0.068663605,False,False,True,False,False,True
N201,4602960000.0,0.0,-0.323939,False,False,True,False,False,True
N201,4603824000.0,0.0,-0.13800648,False,False,True,False,False,True
N201,4608144000.0,0.0,-0.06081507,False,False,True,False,False,True
N201,4609872000.0,0.0,-0.24538788,False,False,True,False,False,True
N201,4615056000.0,0.0,-0.47702873,False,False,True,False,False,True
N201,4615920000.0,0.0,-0.31861934,False,False,True,False,False,True
N201,4616784000.0,0.0,-0.29573467,False,False,True,False,False,True
N201,4617648000.0,0.0,-0.075328045,False,False,True,False,False,True
N201,4618512000.0,0.0,-0.6215215,False,False,True,False,False,True
N201,4621968000.0,0.0,-0.36083242,False,False,True,False,False,True
N201,4622832000.0,0.0,-0.79825145,False,False,True,False,False,True
N201,4625424000.0,0.0,-0.18590531,False,False,True,False,False,True
N201,4627152000.0,0.0,-0.07685241,False,False,True,False,False,True
N201,4628016000.0,0.0,-0.010100367,False,False,True,False,False,True
N201,4629744000.0,0.0,-0.51424176,False,False,True,False,False,True
N201,4631472000.0,0.0,-0.25196156,False,False,True,False,False,True
N201,4632336000.0,402.5091,,True,False,False,False,False,True
N201,4633200000.0,0.0,-0.39820966,False,False,True,False,False,True
N201,4634064000.0,0.0,-0.47923872,False,False,True,False,False,True
N201,4634928000.0,0.0,-0.37575078,False,False,True,False,False,True
N201,4636656000.0,0.0,-0.08699138,False,False,True,False,False,True
N201,4642704000.0,0.0,-0.0952481,False,False,True,False,False,True
N201,4643568000.0,0.0,-0.28641388,False,False,True,False,False,True
N201,4646160000.0,0.0,-0.44834208,False,False,True,False,False,True
N201,4647888000.0,0.0,-0.022282025,False,False,True,False,False,True
N201,4653072000.0,0.0,-0.48420748,False,False,True,False,False,True
N201,4654800000.0,0.0,-0.52166367,False,False,True,False,False,True
N201,4655664000.0,0.0,-0.0017066004,False,False,True,False,False,True
N201,4656528000.0,0.0,-0.37926754,False,False,True,False,False,True
N201,4658256000.0,0.0,-0.45761037,False,False,True,False,False,True
N201,4659984000.0,0.0,-0.07904913,False,False,True,False,False,True
N201,4660848000.0,0.0,-0.33430436,False,False,True,False,False,True
N201,4662576000.0,500.0,,True,False,False,False,False,True
N201,4663440000.0,0.0,-0.0142889265,False,False,True,False,False,True
N201,4664304000.0,0.0,-0.45210302,False,False,True,False,False,True
N201,4670352000.0,0.0,-0.72679245,False,False,True,False,False,True
N201,4671216000.0,0.0,-0.18702884,False,False,True,False,False,True
N201,4672080000.0,0.0,-0.27370188,False,False,True,False,False,True
N201,4673808000.0,500.0,,True,False,False,False,False,True
N201,4673808000.0,0.0,-0.05361912,False,False,True,False,False,True
N201,4674672000.0,0.0,-0.2045446,False,False,True,False,False,True
N201,4677264000.0,0.0,-0.087973215,False,False,True,False,False,True
N201,4678128000.0,0.0,-0.8373346,False,False,True,False,False,True
N201,4678992000.0,400.07852,96.1249,False,False,False,False,True,True
N201,4678992000.0,0.0,-0.54789865,False,False,True,False,False,True
N201,4679856000.0,0.0,-0.20157729,False,False,True,False,False,True
N201,4680720000.0,500.0,,True,False,False,False,False,True
N201,4680720000.0,0.0,-0.1271949,False,False,True,False,False,True
N201,4682448000.0,0.0,-0.6961718,False,False,True,False,False,True
N201,4685904000.0,0.0,-0.3851038,False,False,True,False,False,True
N201,4687632000.0,0.0,-0.42232355,False,False,True,False,False,True
N201,4688496000.0,0.0,-1.0817946,False,False,True,False,False,True
N201,4689360000.0,0.0,-0.71896976,False,False,True,False,False,True
N201,4690224000.0,0.0,-0.24306598,False,False,True,False,False,True
N201,4691952000.0,0.0,-0.31880996,False,False,True,False,False,True
N201,4693680000.0,0.0,-0.17949641,False,False,True,False,False,True
N201,4696272000.0,0.0,-0.37026998,False,False,True,False,False,True
N201,4698000000.0,0.0,-0.265632,False,False,True,False,False,True
N201,4698864000.0,0.0,-0.1482657,False,False,True,False,False,True
N201,4699728000.0,0.0,-0.22711574,False,False,True,False,False,True
N201,4700592000.0,0.0,-0.073439956,False,False,True,False,False,True
N201,4701456000.0,0.0,-0.1429107,False,False,True,False,False,True
N201,4702320000.0,0.0,-0.4648692,False,False,True,False,False,True
N201,4703184000.0,0.0,-0.52170753,False,False,True,False,False,True
N201,4706640000.0,500.0,-38.20506,False,False,True,False,True,True
N201,4706640000.0,0.0,,True,False,False,False,False,True
N201,4709232000.0,0.0,-0.72005934,False,False,True,False,False,True
N201,4710096000.0,0.0,-0.02039088,False,False,True,False,False,True
N201,4711824000.0,0.0,-0.05700713,False,False,True,False,False,True
N201,4712688000.0,0.0,-0.2291623,False,False,True,False,False,True
N201,4713552000.0,0.0,-0.3333816,False,False,True,False,False,True
N201,4714416000.0,0.0,-0.16578296,False,False,True,False,False,True
N201,4715280000.0,0.0,-0.6438353,False,False,True,False,False,True
N201,4716144000.0,0.0,-0.5137333,False,False,True,False,False,True
N201,4717872000.0,0.0,-0.25677174,False,False,True,False,False,True
N201,4719600000.0,0.0,-0.14030759,False,False,True,False,False,True
N201,4720464000.0,0.0,-0.12648132,False,False,True,False,False,True
N201,4721328000.0,500.0,-45.132862,False,False,True,False,True,True
N201,4721328000.0,0.0,-0.4760858,False,False,True,False,False,True
N201,4722192000.0,0.0,-0.5697269,False,False,True,False,False,True
N201,4724784000.0,0.0,-0.8647127,False,False,True,False,False,True
N201,4725648000.0,0.0,-0.5092822,False,False,True,False,False,True
N201,4726512000.0,0.0,-0.6802351,False,False,True,False,False,True
N201,4728240000.0,0.0,-0.029861066,False,False,True,False,False,True
N201,4729968000.0,0.0,-0.3233944,False,False,True,False,False,True
N201,4730832000.0,0.0,-0.36756656,False,False,True,False,False,True
N201,4733510400.0,0.0,-0.25604564,False,False,True,False,False,True
N201,4735238400.0,0.0,-0.54559255,False,False,True,False,False,True
N201,4736966400.0,395.8904,,True,False,False,False,False,True
N201,4736966400.0,0.0,-0.70538723,False,False,True,False,False,True
N201,4738694400.0,0.0,-1.1220633,False,False,True,False,False,True
N201,4739558400.0,0.0,-0.24671125,False,False,True,False,False,True
N201,4740422400.0,0.0,-0.185727,False,False,True,False,False,True
N201,4742150400.0,0.0,-0.20404215,False,False,True,False,False,True
N201,4748198400.0,0.0,-0.24968289,False,False,True,False,False,True
N201,4749062400.0,396.5389,,True,False,False,False,False,True
N201,4750790400.0,0.0,-0.4342629,False,False,True,False,False,True
N201,4752518400.0,0.0,-0.3395419,False,False,True,False,False,True
N201,4754246400.0,0.0,-0.99543285,False,False,True,False,False,True
N201,4755110400.0,0.0,-0.3238859,False,False,True,False,False,True
N201,4757702400.0,0.0,-0.43345943,False,False,True,False,False,True
N201,4758566400.0,0.0,-0.14601853,False,False,True,False,False,True
N201,4759430400.0,0.0,-0.072258465,False,False,True,False,False,True
N201,4761158400.0,0.0,-0.24715658,False,False,True,False,False,True
N201,4762022400.0,0.0,-0.006748062,False,False,True,False,False,True
N201,4762886400.0,0.0,-0.53129613,False,False,True,False,False,True
N201,4763750400.0,0.0,-0.3626133,False,False,True,False,False,True
N201,4764614400.0,0.0,-0.41810286,False,False,True,False,False,True
N201,4768070400.0,0.0,,True,False,False,False,False,True
N201,4769798400.0,0.0,-0.2536911,False,False,True,False,False,True
N201,4770662400.0,0.0,-0.18337512,False,False,True,False,False,True
N201,4771526400.0,0.0,-0.014364525,False,False,True,False,False,True
N201,4773254400.0,0.0,-0.013571771,False,False,True,False,False,True
N201,4774118400.0,0.0,-0.029510638,False,False,True,False,False,True
N201,4774982400.0,0.0,-0.4193613,False,False,True,False,False,True
N201,4775846400.0,0.0,-0.37866643,False,False,True,False,False,True
N201,4777574400.0,0.0,-0.35723746,False,False,True,False,False,True
N201,4778438400.0,0.0,-0.6148405,False,False,True,False,False,True
N201,4779302400.0,0.0,-1.0380226,False,False,True,False,False,True
N201,4780166400.0,0.0,-0.12118432,False,False,True,False,False,True
N201,4781030400.0,0.0,-0.372225,False,False,True,False,False,True
N201,4783622400.0,0.0,-0.21494627,False,False,True,False,False,True
N201,4784486400.0,0.0,-0.0061962777,False,False,True,False,False,True
N201,4785350400.0,0.0,-1.1449293,False,False,True,False,False,True
N201,4788806400.0,0.0,-0.18155049,False,False,True,False,False,True
N201,4789670400.0,0.0,-0.31092015,False,False,True,False,False,True
N201,4793990400.0,0.0,-0.17434837,False,False,True,False,False,True
N201,4795718400.0,0.0,-0.39392143,False,False,True,False,False,True
N201,4796582400.0,0.0,-0.30933276,False,False,True,False,False,True
N201,4798310400.0,394.2655,-64.33965,False,False,True,False,True,True
N201,4801766400.0,0.0,-0.48886704,False,False,True,False,False,True
N201,4802630400.0,0.0,-0.7462209,False,False,True,False,False,True
N201,4806086400.0,0.0,-0.14298385,False,False,True,False,False,True
N201,4807814400.0,0.0,-0.3745389,False,False,True,False,False,True
N201,4813862400.0,0.0,-1.4437236,False,False,True,False,False,True
N201,4815590400.0,393.4678,,True,False,False,False,False,True
N201,4815590400.0,0.0,-0.37541762,False,False,True,False,False,True
N201,4819046400.0,0.0,-0.46888515,False,False,True,False,False,True
N201,4819910400.0,0.0,-0.06646804,False,False,True,False,False,True
N201,4821638400.0,0.0,-0.6278277,False,False,True,False,False,True
N201,4822502400.0,0.0,-0.6674994,False,False,True,False,False,True
N201,4823366400.0,0.0,-0.3332372,False,False,True,False,False,True
N201,4825094400.0,0.0,-0.42995432,False,False,True,False,False,True
N201,4825958400.0,0.0,-0.096393995,False,False,True,False,False,True
N201,4828550400.0,0.0,-0.5326815,False,False,True,False,False,True
N201,4829414400.0,0.0,-0.14233954,False,False,True,False,False,True
N201,4830278400.0,0.0,-0.48591712,False,False,True,False,False,True
N201,4831142400.0,0.0,-0.8686841,False,False,True,False,False,True
N201,4833734400.0,0.0,-0.55462176,False,False,True,False,False,True
N201,4835462400.0,0.0,-0.43474472,False,False,True,False,False,True
N201,4837190400.0,0.0,-0.36648938,False,False,True,False,False,True
N201,4839782400.0,392.35104,,True,False,False,False,False,True
N201,4839782400.0,0.0,-0.24437338,False,False,True,False,False,True
N201,4840646400.0,0.0,-0.29987833,False,False,True,False,False,True
N201,4841510400.0,0.0,-1.0569695,False,False,True,False,False,True
N201,4842374400.0,0.0,-0.3124884,False,False,True,False,False,True
N201,4844102400.0,0.0,-0.39719075,False,False,True,False,False,True
N201,4845830400.0,0.0,-1.4866878,False,False,True,False,False,True
N201,4847558400.0,0.0,-1.0178686,False,False,True,False,False,True
N201,4851878400.0,0.0,-0.98982644,False,False,True,False,False,True
N201,4853606400.0,0.0,-0.07676971,False,False,True,False,False,True
N201,4859654400.0,0.0,-0.4133071,False,False,True,False,False,True
N201,4861382400.0,0.0,-0.097694576,False,False,True,False,False,True
N201,4863974400.0,0.0,-0.10131582,False,False,True,False,False,True
N201,4865702400.0,0.0,-0.6473959,False,False,True,False,False,True
N201,4866566400.0,0.0,-0.45290375,False,False,True,False,False,True
N201,4870022400.0,0.0,-0.19174816,False,False,True,False,False,True
N201,4874342400.0,0.0,-0.4439947,False,False,True,False,False,True
N201,4876070400.0,0.0,-0.88800275,False,False,True,False,False,True
N201,4877798400.0,0.0,-0.09049829,False,False,True,False,False,True
N201,4878662400.0,0.0,-0.19962165,False,False,True,False,False,True
